Region,Segment,Sub-segment,Sub-segment 1,Sub-segment 2,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Poland,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,179,208,242,280,326,378,439,509,591,686,794,918,"1,061"
Poland,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,"1,680","1,834","2,002","2,183","2,379","2,593","2,830","3,092","3,377","3,684","4,013","4,364","4,740"
Poland,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,443,492,545,604,668,737,812,899,995,"1,102","1,220","1,348","1,487"
Poland,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,344,373,407,443,481,524,568,616,670,731,794,862,934
Poland,By Retail Format,Department Stores,Department Stores,Department Stores,261,280,300,323,349,375,402,434,467,503,541,583,626
Poland,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,502,564,635,713,802,901,"1,012","1,139","1,282","1,441","1,620","1,816","2,035"
Poland,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,156,170,184,198,213,229,246,265,285,309,332,357,382
Hungary,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,660,681,702,724,746,769,793,818,842,865,886,905,924
Hungary,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,307,322,338,354,369,385,401,418,436,456,475,495,515
Hungary,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,321,338,356,375,395,415,437,460,484,507,530,553,576
Hungary,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,386,419,455,494,536,582,633,689,748,812,878,944,"1,014"
Hungary,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,77,85,93,102,111,121,132,144,157,171,186,203,220
Hungary,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,726,783,846,910,977,"1,043","1,112","1,184","1,263","1,348","1,437","1,527","1,621"
Hungary,By Component,Hardware,Payment Units,Payment Units,"1,354","1,424","1,496","1,573","1,654","1,737","1,820","1,902","1,982","2,063","2,148","2,234","2,320"
Hungary,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,957,983,"1,011","1,038","1,066","1,095","1,124","1,154","1,183","1,209","1,233","1,251","1,268"
Hungary,By Component,Hardware,Receipt Printer,Receipt Printer,"1,328","1,361","1,396","1,429","1,457","1,478","1,498","1,520","1,544","1,572","1,597","1,619","1,638"
Hungary,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",961,"1,025","1,094","1,164","1,235","1,308","1,384","1,468","1,561","1,659","1,763","1,870","1,980"
Hungary,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,372,395,417,439,464,487,514,542,572,601,630,660,689
Hungary,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,304,326,350,374,401,430,459,494,527,564,602,641,682
Hungary,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,205,222,237,254,271,287,304,324,345,369,391,414,438
Hungary,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,289,320,353,391,431,475,524,575,631,691,756,827,901
Hungary,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,89,102,114,129,145,164,185,208,235,264,297,333,374
Hungary,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,47,57,64,73,83,95,109,124,143,161,183,209,236
Hungary,By Model Type,Cash Model,Cash Model,Cash Model,296,313,331,350,368,385,403,423,443,464,486,507,529
Hungary,By Model Type,Cashless Model,Cashless Model,Cashless Model,"1,010","1,109","1,204","1,310","1,427","1,553","1,692","1,844","2,010","2,186","2,373","2,577","2,791"
Hungary,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),"1,178","1,278","1,371","1,476","1,585","1,704","1,832","1,970","2,118","2,270","2,432","2,602","2,777"
Hungary,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,47,51,55,59,65,69,74,80,86,93,99,106,114
Hungary,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,81,93,109,125,145,165,189,217,249,287,328,376,429
Hungary,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,658,710,765,823,887,952,"1,024","1,105","1,187","1,276","1,371","1,469","1,574"
Hungary,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,180,197,214,233,253,277,301,330,360,392,424,461,499
Hungary,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,133,144,153,165,176,187,200,213,229,245,262,280,297
Hungary,By Retail Format,Department Stores,Department Stores,Department Stores,92,99,104,112,120,127,135,143,151,160,169,180,191
Hungary,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,188,211,234,260,287,319,353,391,434,480,530,585,645
Hungary,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,55,61,65,67,72,76,82,85,92,97,103,109,114
Slovakia,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,711,730,749,767,781,794,806,820,835,851,866,880,891
Slovakia,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,346,358,371,383,393,403,413,424,435,446,457,467,476
Slovakia,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,360,377,396,415,433,450,468,487,505,525,544,561,578
Slovakia,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,283,306,332,359,387,415,445,477,510,546,583,621,660
Slovakia,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,64,70,76,82,89,96,104,113,122,131,141,152,163
Slovakia,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,580,619,661,706,753,803,855,908,963,"1,021","1,083","1,146","1,211"
Slovakia,By Component,Hardware,Payment Units,Payment Units,638,665,690,713,737,761,789,817,844,869,894,919,944
Slovakia,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,787,803,816,826,836,848,863,880,896,911,926,940,955
Slovakia,By Component,Hardware,Receipt Printer,Receipt Printer,"1,018","1,030","1,043","1,055","1,062","1,067","1,070","1,074","1,077","1,081","1,083","1,081","1,077"
Slovakia,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",621,657,697,738,778,818,859,902,948,996,"1,044","1,091","1,138"
Slovakia,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,312,328,343,361,380,398,418,438,461,484,509,532,557
Slovakia,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,245,261,281,299,319,339,361,385,409,438,465,494,524
Slovakia,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,155,164,174,185,193,205,216,228,242,255,270,285,301
Slovakia,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,272,300,328,361,398,437,477,521,569,621,675,734,797
Slovakia,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,82,93,104,115,131,145,163,182,203,227,253,279,312
Slovakia,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,42,46,52,60,68,77,89,102,114,130,148,168,191
Slovakia,By Model Type,Cash Model,Cash Model,Cash Model,269,281,294,308,322,336,351,367,382,398,413,426,439
Slovakia,By Model Type,Cashless Model,Cashless Model,Cashless Model,839,911,988,"1,073","1,167","1,265","1,373","1,489","1,616","1,757","1,907","2,066","2,243"
Slovakia,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),"1,009","1,081","1,157","1,239","1,330","1,422","1,523","1,630","1,743","1,867","1,996","2,127","2,272"
Slovakia,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,43,46,49,54,58,63,67,72,78,84,89,96,102
Slovakia,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,56,65,76,88,101,116,134,154,177,204,235,269,308
Slovakia,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,555,594,639,684,733,786,843,902,967,"1,038","1,110","1,187","1,270"
Slovakia,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,141,153,166,181,198,212,232,251,273,296,321,347,376
Slovakia,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,113,120,128,137,145,155,165,177,189,203,216,231,245
Slovakia,By Retail Format,Department Stores,Department Stores,Department Stores,81,87,89,96,101,107,113,118,124,133,140,146,156
Slovakia,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,168,186,205,225,250,275,302,334,367,403,446,490,537
Slovakia,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,50,52,55,58,62,66,69,74,78,82,87,91,98
Turkey,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,"3,618","3,886","4,178","4,481","4,785","5,089","5,410","5,753","6,121","6,522","6,932","7,345","7,769"
Turkey,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,"1,638","1,769","1,902","2,036","2,180","2,336","2,512","2,705","2,907","3,115","3,330","3,557","3,796"
Turkey,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,"1,541","1,687","1,849","2,022","2,204","2,393","2,595","2,816","3,062","3,334","3,624","3,923","4,241"
Turkey,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,"1,495","1,678","1,884","2,113","2,359","2,627","2,921","3,250","3,614","4,020","4,462","4,938","5,459"
Turkey,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,365,411,462,520,585,659,741,832,934,"1,048","1,177","1,321","1,481"
Turkey,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,"2,584","2,875","3,202","3,560","3,941","4,351","4,797","5,293","5,835","6,437","7,084","7,774","8,520"
Turkey,By Component,Hardware,Payment Units,Payment Units,"4,025","4,365","4,730","5,125","5,557","6,021","6,519","7,049","7,605","8,198","8,829","9,496","10,200"
Turkey,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,"3,023","3,226","3,440","3,668","3,914","4,172","4,446","4,730","5,022","5,328","5,647","5,976","6,317"
Turkey,By Component,Hardware,Receipt Printer,Receipt Printer,"3,215","3,410","3,617","3,835","4,060","4,296","4,546","4,810","5,080","5,360","5,640","5,923","6,212"
Turkey,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","2,640","2,903","3,196","3,509","3,841","4,182","4,543","4,935","5,366","5,839","6,349","6,881","7,447"
Turkey,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,"1,508","1,621","1,744","1,873","2,009","2,153","2,304","2,461","2,627","2,800","2,980","3,163","3,353"
Turkey,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,"1,211","1,322","1,441","1,570","1,709","1,859","2,020","2,195","2,384","2,582","2,789","3,003","3,231"
Turkey,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,824,895,971,"1,052","1,139","1,232","1,335","1,446","1,565","1,694","1,831","1,976","2,129"
Turkey,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,"1,248","1,408","1,587","1,784","2,000","2,244","2,519","2,828","3,176","3,563","3,987","4,450","4,961"
Turkey,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,410,472,544,623,713,814,929,"1,062","1,212","1,383","1,573","1,788","2,025"
Turkey,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,188,219,255,298,347,403,466,540,622,718,829,953,"1,096"
Turkey,By Model Type,Cash Model,Cash Model,Cash Model,"1,365","1,470","1,584","1,703","1,826","1,953","2,088","2,233","2,389","2,553","2,722","2,893","3,071"
Turkey,By Model Type,Cashless Model,Cashless Model,Cashless Model,"4,024","4,467","4,958","5,497","6,091","6,752","7,485","8,299","9,197","10,187","11,267","12,440","13,724"
Turkey,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),"4,946","5,431","5,965","6,542","7,167","7,847","8,592","9,409","10,299","11,265","12,301","13,406","14,595"
Turkey,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,156,173,192,211,232,256,282,310,342,378,417,458,504
Turkey,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,287,333,385,447,518,602,699,813,945,"1,097","1,271","1,469","1,696"
Turkey,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,"2,782","3,049","3,343","3,658","4,005","4,383","4,801","5,259","5,756","6,292","6,865","7,478","8,138"
Turkey,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,681,760,847,945,"1,052","1,164","1,289","1,430","1,587","1,764","1,954","2,160","2,387"
Turkey,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,526,576,629,687,749,817,887,967,"1,055","1,150","1,252","1,360","1,476"
Turkey,By Retail Format,Department Stores,Department Stores,Department Stores,351,381,412,446,479,517,560,604,652,703,760,815,875
Turkey,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,798,900,"1,017","1,147","1,292","1,456","1,639","1,846","2,078","2,338","2,630","2,953","3,313"
Turkey,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,251,271,294,317,340,368,397,426,458,493,528,567,606
Rest of Europe,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,"10,940","11,822","12,785","13,804","14,861","15,975","17,157","18,440","19,833","21,348","22,954","24,632","26,403"
Rest of Europe,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,"4,553","4,947","5,376","5,826","6,290","6,768","7,267","7,809","8,400","9,028","9,696","10,386","11,105"
Rest of Europe,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,"5,043","5,538","6,090","6,681","7,302","7,944","8,633","9,393","10,230","11,164","12,163","13,215","14,335"
Rest of Europe,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,"4,872","5,445","6,081","6,793","7,593","8,487","9,475","10,567","11,765","13,105","14,597","16,246","18,061"
Rest of Europe,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,"1,083","1,221","1,378","1,551","1,741","1,950","2,184","2,450","2,756","3,100","3,487","3,916","4,391"
Rest of Europe,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,"7,683","8,557","9,540","10,613","11,760","12,971","14,290","15,761","17,400","19,246","21,251","23,400","25,725"
Rest of Europe,By Component,Hardware,Payment Units,Payment Units,"8,366","9,092","9,886","10,745","11,684","12,722","13,868","15,136","16,514","18,000","19,571","21,223","22,973"
Rest of Europe,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,"9,667","10,403","11,188","12,040","12,944","13,902","14,911","15,971","17,057","18,230","19,469","20,762","22,114"
Rest of Europe,By Component,Hardware,Receipt Printer,Receipt Printer,"12,693","13,559","14,487","15,436","16,397","17,390","18,429","19,575","20,840","22,185","23,603","25,068","26,575"
Rest of Europe,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","9,485","10,435","11,473","12,618","13,878","15,236","16,699","18,254","19,895","21,665","23,586","25,655","27,870"
Rest of Europe,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,"4,207","4,584","4,985","5,404","5,853","6,335","6,861","7,427","8,027","8,653","9,315","10,016","10,759"
